https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1556841600000,2019-05-03 0:00:00,ADA/USDT,0.06845,0.0718,0.06738,0.06995,155443294,10892117.52,24980
1556755200000,2019-05-02 0:00:00,ADA/USDT,0.06889,0.06977,0.06801,0.06856,56421964.2,3882768.701,9335
1556668800000,2019-05-01 0:00:00,ADA/USDT,0.07016,0.0706,0.06722,0.0688,68846639.2,4734643.51,12575
1556582400000,2019-04-30 0:00:00,ADA/USDT,0.06513,0.07019,0.0647,0.0701,78371596.5,5280477.061,13068
1556496000000,2019-04-29 0:00:00,ADA/USDT,0.06874,0.0693,0.06401,0.0651,90658020.7,6009394.369,15789
1556409600000,2019-04-28 0:00:00,ADA/USDT,0.0705,0.07123,0.068,0.06878,54883175.3,3823864.376,10270
1556323200000,2019-04-27 0:00:00,ADA/USDT,0.06985,0.07237,0.06877,0.0705,76075219.3,5366990.125,16441
1556236800000,2019-04-26 0:00:00,ADA/USDT,0.06956,0.0725,0.06672,0.06989,163211988.1,11278889.98,36993
1556150400000,2019-04-25 0:00:00,ADA/USDT,0.07209,0.076,0.068,0.06956,195778106,14085496.58,42835
1556064000000,2019-04-24 0:00:00,ADA/USDT,0.07351,0.0752,0.06765,0.07205,218875413.3,15641558.8,45111
1555977600000,2019-04-23 0:00:00,ADA/USDT,0.07794,0.07979,0.07311,0.07351,210632087.9,16246588.4,44321
1555891200000,2019-04-22 0:00:00,ADA/USDT,0.07331,0.07885,0.07131,0.078,178300956,13408517.96,38181
1555804800000,2019-04-21 0:00:00,ADA/USDT,0.07594,0.07746,0.07066,0.0733,169952557.8,12442357.79,34786
1555718400000,2019-04-20 0:00:00,ADA/USDT,0.07888,0.07903,0.07431,0.07597,131793248.1,10127867.87,27781
1555632000000,2019-04-19 0:00:00,ADA/USDT,0.0812,0.0812,0.075,0.07884,160004085,12576274.84,36740
1555545600000,2019-04-18 0:00:00,ADA/USDT,0.08242,0.08349,0.08054,0.08118,109190731.2,8979173.049,23733
1555459200000,2019-04-17 0:00:00,ADA/USDT,0.08271,0.08394,0.08107,0.08244,77911427.8,6416540.545,20411
1555372800000,2019-04-16 0:00:00,ADA/USDT,0.08159,0.08314,0.07942,0.08271,79057830,6460153.802,19862
1555286400000,2019-04-15 0:00:00,ADA/USDT,0.08415,0.08531,0.08024,0.0816,101997443.9,8440750.297,25491
1555200000000,2019-04-14 0:00:00,ADA/USDT,0.08284,0.08488,0.08051,0.08416,106490364.8,8790344.139,22653
1555113600000,2019-04-13 0:00:00,ADA/USDT,0.0825,0.08477,0.082,0.08284,87925050.9,7315448.157,22586
1555027200000,2019-04-12 0:00:00,ADA/USDT,0.08294,0.0849,0.07877,0.0825,173511574.4,14267905.04,40429
1554940800000,2019-04-11 0:00:00,ADA/USDT,0.08948,0.09023,0.07575,0.08297,321208869.5,26564516.53,67911
1554854400000,2019-04-10 0:00:00,ADA/USDT,0.08287,0.0916,0.08265,0.08947,227923407.6,20092330.96,50525
1554768000000,2019-04-09 0:00:00,ADA/USDT,0.08605,0.0862,0.07971,0.08288,215892607.3,18007532.34,49991
1554681600000,2019-04-08 0:00:00,ADA/USDT,0.08983,0.09175,0.08135,0.08604,262397959.7,22724007.28,61996
1554595200000,2019-04-07 0:00:00,ADA/USDT,0.08981,0.09112,0.08799,0.0898,145147354.8,13007350.9,36689
1554508800000,2019-04-06 0:00:00,ADA/USDT,0.09047,0.09375,0.08703,0.08988,179687678.3,16212131.62,45717
1554422400000,2019-04-05 0:00:00,ADA/USDT,0.08717,0.09209,0.08678,0.09044,222441691,19982881.79,58242
1554336000000,2019-04-04 0:00:00,ADA/USDT,0.0906,0.094,0.082,0.08716,490305261,43209913.5,107129
1554249600000,2019-04-03 0:00:00,ADA/USDT,0.08544,0.09976,0.082,0.09062,789334870.7,72236432.59,157932
1554163200000,2019-04-02 0:00:00,ADA/USDT,0.0721,0.08549,0.0706,0.08544,492665567.3,38394370.76,97955
1554076800000,2019-04-01 0:00:00,ADA/USDT,0.06984,0.0727,0.06888,0.0721,162776247.7,11499192.68,32522
1553990400000,2019-03-31 0:00:00,ADA/USDT,0.07212,0.07249,0.06959,0.06989,124068622,8788334.94,26556
1553904000000,2019-03-30 0:00:00,ADA/USDT,0.07121,0.07302,0.06854,0.0721,222245671.2,15692211.18,44031
1553817600000,2019-03-29 0:00:00,ADA/USDT,0.06551,0.07338,0.06537,0.07112,330715526.4,22985547.01,57800
1553731200000,2019-03-28 0:00:00,ADA/USDT,0.06692,0.06692,0.06383,0.06551,195106261.8,12780052.97,35862
1553644800000,2019-03-27 0:00:00,ADA/USDT,0.06175,0.06783,0.06055,0.06697,373335033.1,24369776.24,61900
1553558400000,2019-03-26 0:00:00,ADA/USDT,0.05857,0.06188,0.05853,0.0617,268879564.8,16198995.71,48548
1553472000000,2019-03-25 0:00:00,ADA/USDT,0.06149,0.06155,0.0562,0.05857,313417482.6,18505173.79,49172
1553385600000,2019-03-24 0:00:00,ADA/USDT,0.06348,0.06455,0.05894,0.06151,415661855.5,25501837.91,71173
1553299200000,2019-03-23 0:00:00,ADA/USDT,0.05778,0.06464,0.05662,0.06349,534272459,32558812.78,86175
1553212800000,2019-03-22 0:00:00,ADA/USDT,0.05231,0.05888,0.05184,0.05779,421719603.6,23806748.3,66113
1553126400000,2019-03-21 0:00:00,ADA/USDT,0.05356,0.0547,0.04955,0.05235,286797501.8,15045753.62,41525
1553040000000,2019-03-20 0:00:00,ADA/USDT,0.05207,0.05372,0.05068,0.05355,185610770.4,9743217.305,28388
1552953600000,2019-03-19 0:00:00,ADA/USDT,0.05,0.05313,0.04916,0.05205,155912304.6,7975860.591,22023
1552867200000,2019-03-18 0:00:00,ADA/USDT,0.04985,0.0509,0.04899,0.04997,102861058.5,5132266.019,14040
1552780800000,2019-03-17 0:00:00,ADA/USDT,0.05125,0.05134,0.04945,0.04983,118241956.4,5935976.742,16769
1552694400000,2019-03-16 0:00:00,ADA/USDT,0.04983,0.05195,0.04866,0.05124,205825022.6,10408140.59,26727
1552608000000,2019-03-15 0:00:00,ADA/USDT,0.04766,0.05065,0.04759,0.04988,206134843.2,10182223.42,24971
1552521600000,2019-03-14 0:00:00,ADA/USDT,0.04626,0.04812,0.0459,0.04765,125114181,5865490.366,15322
1552435200000,2019-03-13 0:00:00,ADA/USDT,0.04718,0.04851,0.04575,0.04626,127808096,6003251.357,16765
1552348800000,2019-03-12 0:00:00,ADA/USDT,0.04732,0.04816,0.04566,0.04718,157608907.4,7429039.495,19244
1552262400000,2019-03-11 0:00:00,ADA/USDT,0.04559,0.04842,0.04465,0.04732,239243384,11158516.32,27159
1552176000000,2019-03-10 0:00:00,ADA/USDT,0.04689,0.04689,0.0443,0.04557,149413895.6,6766392.683,17715
1552089600000,2019-03-09 0:00:00,ADA/USDT,0.04246,0.0472,0.04237,0.04681,236991707.7,10755731.45,28082
1552003200000,2019-03-08 0:00:00,ADA/USDT,0.04277,0.04386,0.04207,0.04243,98809786.8,4231583.828,13348
1551916800000,2019-03-07 0:00:00,ADA/USDT,0.0425,0.04338,0.04208,0.04275,89651411.5,3840271.127,12167
1551830400000,2019-03-06 0:00:00,ADA/USDT,0.0429,0.04327,0.0418,0.04251,75795670.7,3219150.577,9968
1551744000000,2019-03-05 0:00:00,ADA/USDT,0.04022,0.0434,0.04001,0.04292,120716975.2,5051920.533,14602
1551657600000,2019-03-04 0:00:00,ADA/USDT,0.04211,0.04236,0.03908,0.04022,95476391.6,3854510.779,11934
1551571200000,2019-03-03 0:00:00,ADA/USDT,0.04245,0.04276,0.0417,0.04206,42011958.8,1775845.39,6492
1551484800000,2019-03-02 0:00:00,ADA/USDT,0.043,0.04338,0.04199,0.04242,55395171.6,2356557.196,7026
1551398400000,2019-03-01 0:00:00,ADA/USDT,0.04288,0.04386,0.04277,0.043,51365058,2219271.247,7416
1551312000000,2019-02-28 0:00:00,ADA/USDT,0.04299,0.04368,0.04246,0.04287,78568795.3,3386040.265,10657
1551225600000,2019-02-27 0:00:00,ADA/USDT,0.0429,0.04343,0.04145,0.04296,98307643.2,4191339.399,11662
1551139200000,2019-02-26 0:00:00,ADA/USDT,0.0435,0.04358,0.0422,0.04296,102899011.5,4405330.347,12719
1551052800000,2019-02-25 0:00:00,ADA/USDT,0.04162,0.04433,0.04159,0.04351,156622956.8,6747609.867,22403
1550966400000,2019-02-24 0:00:00,ADA/USDT,0.0485,0.05053,0.04097,0.04156,328163939.4,14968036.55,39217
1550880000000,2019-02-23 0:00:00,ADA/USDT,0.0458,0.04903,0.04541,0.04846,162694021.5,7675614.637,20737
1550793600000,2019-02-22 0:00:00,ADA/USDT,0.04508,0.0461,0.04458,0.0458,103272788.5,4693010.978,13322
1550707200000,2019-02-21 0:00:00,ADA/USDT,0.04744,0.04809,0.04401,0.04506,144701031.7,6608032.79,19051
1550620800000,2019-02-20 0:00:00,ADA/USDT,0.04592,0.0477,0.04473,0.04748,164477468.8,7626735.208,21880
1550534400000,2019-02-19 0:00:00,ADA/USDT,0.0456,0.0485,0.04542,0.04593,262933306.5,12334394.11,32685
1550448000000,2019-02-18 0:00:00,ADA/USDT,0.0416,0.04686,0.04138,0.04564,238145162.3,10532349.76,29471
1550361600000,2019-02-17 0:00:00,ADA/USDT,0.04103,0.04228,0.04055,0.04157,65525969.1,2698284.995,8755
1550275200000,2019-02-16 0:00:00,ADA/USDT,0.04059,0.04148,0.04054,0.04101,39546332.3,1621235.142,5846
1550188800000,2019-02-15 0:00:00,ADA/USDT,0.04035,0.0416,0.04,0.04059,51453047.8,2094882.067,8183
1550102400000,2019-02-14 0:00:00,ADA/USDT,0.04105,0.04144,0.0399,0.04037,54153288.8,2197715.272,10102
1550016000000,2019-02-13 0:00:00,ADA/USDT,0.04172,0.04244,0.04087,0.04107,57116619.2,2375313.834,10520
1549929600000,2019-02-12 0:00:00,ADA/USDT,0.04171,0.04208,0.04053,0.04173,84242831,3474407.408,15755
1549843200000,2019-02-11 0:00:00,ADA/USDT,0.04292,0.04299,0.04137,0.04169,86417133.1,3614883.048,15998
1549756800000,2019-02-10 0:00:00,ADA/USDT,0.04117,0.04309,0.03962,0.0429,114498756.7,4713961.005,20616
1549670400000,2019-02-09 0:00:00,ADA/USDT,0.04072,0.04223,0.0405,0.04117,118193684.7,4885712.707,20916
1549584000000,2019-02-08 0:00:00,ADA/USDT,0.03645,0.0425,0.03616,0.04072,173766095.9,6856186.502,27919
1549497600000,2019-02-07 0:00:00,ADA/USDT,0.03667,0.03734,0.03632,0.03646,53253180.2,1957982.757,10752
1549411200000,2019-02-06 0:00:00,ADA/USDT,0.03807,0.03829,0.03588,0.03667,102386199.3,3755526.667,16831
1549324800000,2019-02-05 0:00:00,ADA/USDT,0.03798,0.03868,0.03756,0.03805,54889870,2084780.628,10380
1549238400000,2019-02-04 0:00:00,ADA/USDT,0.03824,0.03883,0.0378,0.03799,48309935,1843376.307,9032
1549152000000,2019-02-03 0:00:00,ADA/USDT,0.03929,0.03946,0.03761,0.03824,61929674.9,2378166.274,9937
1549065600000,2019-02-02 0:00:00,ADA/USDT,0.03853,0.0395,0.03801,0.03929,52764064.9,2037443.572,9380
1548979200000,2019-02-01 0:00:00,ADA/USDT,0.03825,0.03912,0.03701,0.03857,78655352.3,3000967.004,14976
1548892800000,2019-01-31 0:00:00,ADA/USDT,0.03951,0.04023,0.03777,0.03824,98609368,3820079.074,15844
1548806400000,2019-01-30 0:00:00,ADA/USDT,0.03796,0.04015,0.03741,0.03953,113578945.8,4400142.641,19915
1548720000000,2019-01-29 0:00:00,ADA/USDT,0.03855,0.03971,0.03661,0.03796,128453948.2,4883413.232,21879
1548633600000,2019-01-28 0:00:00,ADA/USDT,0.04088,0.04121,0.0366,0.03855,183511163.1,7050965.139,28951
1548547200000,2019-01-27 0:00:00,ADA/USDT,0.04238,0.04247,0.04014,0.04087,93192565.1,3853898.554,17451
1548460800000,2019-01-26 0:00:00,ADA/USDT,0.04241,0.04338,0.04224,0.04241,56966475.2,2433014.43,9675
1548374400000,2019-01-25 0:00:00,ADA/USDT,0.04282,0.04301,0.04209,0.0424,42081909.7,1787167.132,8631
1548288000000,2019-01-24 0:00:00,ADA/USDT,0.04266,0.04342,0.04217,0.04284,57451796.2,2454853.032,11166
1548201600000,2019-01-23 0:00:00,ADA/USDT,0.04332,0.04392,0.04199,0.04266,85116994.4,3671751.431,15120
1548115200000,2019-01-22 0:00:00,ADA/USDT,0.04249,0.04401,0.04101,0.04334,121953842.2,5207441.096,19911
1548028800000,2019-01-21 0:00:00,ADA/USDT,0.0429,0.04339,0.04183,0.04251,85588323.8,3647266.717,15571
1547942400000,2019-01-20 0:00:00,ADA/USDT,0.04515,0.04556,0.04118,0.04287,145798272.2,6313327.482,23701
1547856000000,2019-01-19 0:00:00,ADA/USDT,0.04373,0.04597,0.0433,0.04515,98545473.7,4444933.616,18421
1547769600000,2019-01-18 0:00:00,ADA/USDT,0.0447,0.04478,0.04312,0.04372,92737420.6,4075909.926,18375
1547683200000,2019-01-17 0:00:00,ADA/USDT,0.0442,0.04575,0.043,0.04471,230363685.4,10201705.57,39104
1547596800000,2019-01-16 0:00:00,ADA/USDT,0.04199,0.04466,0.04167,0.04419,185866361.7,8103446.913,33796
1547510400000,2019-01-15 0:00:00,ADA/USDT,0.04341,0.04387,0.04101,0.04201,153740822.5,6532255.445,27649
1547424000000,2019-01-14 0:00:00,ADA/USDT,0.03944,0.04399,0.03939,0.04343,189791994,7914002.567,30697
1547337600000,2019-01-13 0:00:00,ADA/USDT,0.04288,0.04312,0.0388,0.03944,150190137.8,6104853.613,25762
1547251200000,2019-01-12 0:00:00,ADA/USDT,0.04327,0.04393,0.04187,0.04288,110531249.1,4728969.068,23693
1547164800000,2019-01-11 0:00:00,ADA/USDT,0.04365,0.04435,0.04163,0.0433,239944262.2,10363742.18,45851
1547078400000,2019-01-10 0:00:00,ADA/USDT,0.05144,0.05412,0.04131,0.04366,467704306.4,21777697.77,73379
1546992000000,2019-01-09 0:00:00,ADA/USDT,0.04781,0.05231,0.04771,0.05144,264448222.3,13323012.39,43017
1546905600000,2019-01-08 0:00:00,ADA/USDT,0.04757,0.0497,0.04612,0.0478,203734040.4,9749279.984,38907
1546819200000,2019-01-07 0:00:00,ADA/USDT,0.04822,0.05,0.04651,0.04755,266672497.4,12916895.51,46094
1546732800000,2019-01-06 0:00:00,ADA/USDT,0.044,0.0488,0.04378,0.04822,282745808.9,13182349.33,46050
1546646400000,2019-01-05 0:00:00,ADA/USDT,0.04301,0.04514,0.04241,0.04403,166586601.8,7288135.686,27627
1546560000000,2019-01-04 0:00:00,ADA/USDT,0.04207,0.04361,0.04164,0.04301,101638583.7,4330311.302,18607
1546473600000,2019-01-03 0:00:00,ADA/USDT,0.04432,0.04462,0.04154,0.04205,153417510.5,6573566.388,25088
1546387200000,2019-01-02 0:00:00,ADA/USDT,0.04195,0.04543,0.04117,0.04433,161683682.2,6964798.028,26840
1546300800000,2019-01-01 0:00:00,ADA/USDT,0.04057,0.042,0.03964,0.04198,109890339.6,4478712.307,18359
1546214400000,2018-12-31 0:00:00,ADA/USDT,0.04262,0.04275,0.03975,0.04054,148310413.9,6101401.908,25723
1546128000000,2018-12-30 0:00:00,ADA/USDT,0.04052,0.04319,0.03946,0.04263,200245060.5,8349087.722,32806
1546041600000,2018-12-29 0:00:00,ADA/USDT,0.04106,0.04355,0.03987,0.04049,229292813.1,9519174.092,34689
1545955200000,2018-12-28 0:00:00,ADA/USDT,0.03617,0.04195,0.03561,0.04111,174637271.5,6785711.929,27959
1545868800000,2018-12-27 0:00:00,ADA/USDT,0.04058,0.04139,0.03539,0.03611,166425603.1,6333417.006,28211
1545782400000,2018-12-26 0:00:00,ADA/USDT,0.04104,0.04268,0.03811,0.0406,186196153.7,7540037.405,34192
1545696000000,2018-12-25 0:00:00,ADA/USDT,0.045,0.04522,0.03824,0.04107,268928019.9,10861609.81,44829
1545609600000,2018-12-24 0:00:00,ADA/USDT,0.04369,0.04899,0.04367,0.04499,335985802.4,15633425.66,49698
1545523200000,2018-12-23 0:00:00,ADA/USDT,0.04157,0.04444,0.04082,0.04369,240130079.7,10265310.36,37459
1545436800000,2018-12-22 0:00:00,ADA/USDT,0.0403,0.04175,0.03811,0.04156,204830435.4,8148803.734,34527
1545350400000,2018-12-21 0:00:00,ADA/USDT,0.03869,0.04479,0.03787,0.04031,453341004.8,18563347.15,72625
1545264000000,2018-12-20 0:00:00,ADA/USDT,0.03369,0.03987,0.0333,0.03871,324925652.2,11975327.26,46253
1545177600000,2018-12-19 0:00:00,ADA/USDT,0.0343,0.03808,0.03365,0.03368,315224591.1,11214798.41,45663
1545091200000,2018-12-18 0:00:00,ADA/USDT,0.03243,0.03463,0.03128,0.0343,203968434,6680061.659,30789
1545004800000,2018-12-17 0:00:00,ADA/USDT,0.029,0.03371,0.0289,0.03241,202451973.6,6393859.656,28177
1544918400000,2018-12-16 0:00:00,ADA/USDT,0.02806,0.02986,0.02806,0.029,80746045.3,2345577.983,12934
1544832000000,2018-12-15 0:00:00,ADA/USDT,0.02831,0.0286,0.02761,0.02807,59384458.1,1672104.934,10397
1544745600000,2018-12-14 0:00:00,ADA/USDT,0.02913,0.0296,0.02764,0.02832,81044535.1,2314959.627,11660
1544659200000,2018-12-13 0:00:00,ADA/USDT,0.0303,0.03067,0.02872,0.02912,94079375.3,2804166.04,12933
1544572800000,2018-12-12 0:00:00,ADA/USDT,0.02931,0.03088,0.02892,0.03029,89019978,2687839.436,12534
1544486400000,2018-12-11 0:00:00,ADA/USDT,0.02978,0.03013,0.0285,0.02931,95211761.2,2789231.407,13503
1544400000000,2018-12-10 0:00:00,ADA/USDT,0.03106,0.03199,0.02914,0.02977,122187850.1,3700523.576,16493
1544313600000,2018-12-09 0:00:00,ADA/USDT,0.03023,0.03242,0.02956,0.0311,144802722.5,4483485.809,20859
1544227200000,2018-12-08 0:00:00,ADA/USDT,0.02971,0.03246,0.02825,0.0302,173784366.9,5218134.912,25492
1544140800000,2018-12-07 0:00:00,ADA/USDT,0.0307,0.031,0.02708,0.02975,266226863.4,7757754.998,38632
1544054400000,2018-12-06 0:00:00,ADA/USDT,0.03432,0.0359,0.0305,0.03072,208988814.6,7014717.544,32100
1543968000000,2018-12-05 0:00:00,ADA/USDT,0.03755,0.03768,0.03371,0.03442,246623162.4,8843714.501,27505
1543881600000,2018-12-04 0:00:00,ADA/USDT,0.03849,0.04019,0.037,0.03752,162431792,6244944.506,24786
1543795200000,2018-12-03 0:00:00,ADA/USDT,0.04184,0.04214,0.03785,0.03848,145293533.5,5762925.685,23224
1543708800000,2018-12-02 0:00:00,ADA/USDT,0.04133,0.0434,0.04057,0.04187,143922734.4,6014693.612,22226
1543622400000,2018-12-01 0:00:00,ADA/USDT,0.03907,0.0424,0.03804,0.04138,125557616.1,5104465.059,20785
1543536000000,2018-11-30 0:00:00,ADA/USDT,0.04198,0.0425,0.03765,0.03907,186391587.5,7386293.274,28494
1543449600000,2018-11-29 0:00:00,ADA/USDT,0.04214,0.04487,0.03957,0.04194,243467555.5,10246342.85,37294
1543363200000,2018-11-28 0:00:00,ADA/USDT,0.03695,0.0442,0.03691,0.04222,327311575.7,13155676.56,41280
1543276800000,2018-11-27 0:00:00,ADA/USDT,0.03655,0.03778,0.03401,0.03693,156122026.1,5574331.489,22022
1543190400000,2018-11-26 0:00:00,ADA/USDT,0.03832,0.04017,0.03453,0.03652,267212196.5,9982083.163,36457
1543104000000,2018-11-25 0:00:00,ADA/USDT,0.039,0.03965,0.03315,0.03832,260385525.8,9470723.115,33370
1543017600000,2018-11-24 0:00:00,ADA/USDT,0.0439,0.0454,0.03699,0.039,177954815,7271683.387,22035
1542931200000,2018-11-23 0:00:00,ADA/USDT,0.04409,0.0451,0.0416,0.0438,136540568.7,5914728.897,22410
1542844800000,2018-11-22 0:00:00,ADA/USDT,0.04843,0.04914,0.04366,0.04407,105720802.8,4963962.997,17558
1542758400000,2018-11-21 0:00:00,ADA/USDT,0.04582,0.04971,0.04332,0.04839,215533431.5,10017106.02,35090
1542672000000,2018-11-20 0:00:00,ADA/USDT,0.05265,0.05334,0.0427,0.04587,368762662.4,17529273.55,60749
1542585600000,2018-11-19 0:00:00,ADA/USDT,0.06235,0.06246,0.05112,0.0527,212725809.1,11624561.6,42121
1542499200000,2018-11-18 0:00:00,ADA/USDT,0.06122,0.06354,0.06115,0.06234,57846589.3,3604377.946,13469
1542412800000,2018-11-17 0:00:00,ADA/USDT,0.06148,0.06157,0.0596,0.06123,55504074.8,3370869.027,15154
1542326400000,2018-11-16 0:00:00,ADA/USDT,0.06431,0.06499,0.0603,0.06145,91253392,5693309.865,23651
1542240000000,2018-11-15 0:00:00,ADA/USDT,0.0665,0.0669,0.05811,0.06435,191874027,11956558.54,48878
1542153600000,2018-11-14 0:00:00,ADA/USDT,0.07465,0.0747,0.06241,0.06657,158251244.2,10655305.11,36216
1542067200000,2018-11-13 0:00:00,ADA/USDT,0.0769,0.07715,0.0744,0.07465,46946579.5,3565039.113,15587
1541980800000,2018-11-12 0:00:00,ADA/USDT,0.07698,0.078,0.07552,0.07687,49381671.4,3797242.372,16039
1541894400000,2018-11-11 0:00:00,ADA/USDT,0.07549,0.07798,0.0746,0.077,50981007.5,3883177.131,16925
1541808000000,2018-11-10 0:00:00,ADA/USDT,0.0746,0.07657,0.07419,0.07548,30553646.6,2304643.37,10721
1541721600000,2018-11-09 0:00:00,ADA/USDT,0.07682,0.0782,0.07401,0.07463,61234405.1,4650961.426,18848
1541635200000,2018-11-08 0:00:00,ADA/USDT,0.07903,0.08,0.07647,0.07684,94093833.3,7324704.974,26918
1541548800000,2018-11-07 0:00:00,ADA/USDT,0.08165,0.0826,0.07812,0.079,100250219,8034071.096,29294
1541462400000,2018-11-06 0:00:00,ADA/USDT,0.07678,0.08198,0.07678,0.08168,104955381.9,8327429.936,31655
1541376000000,2018-11-05 0:00:00,ADA/USDT,0.0773,0.07946,0.07499,0.07685,64247590,4930039.432,21447
1541289600000,2018-11-04 0:00:00,ADA/USDT,0.07177,0.07857,0.0712,0.0773,113670531.6,8593513.734,28380
1541203200000,2018-11-03 0:00:00,ADA/USDT,0.07311,0.07331,0.0708,0.07177,32565529,2341982.637,11588
1541116800000,2018-11-02 0:00:00,ADA/USDT,0.07127,0.0738,0.0706,0.07311,39046967.2,2818219.513,16706
1541030400000,2018-11-01 0:00:00,ADA/USDT,0.07051,0.07198,0.06966,0.07127,30472543.2,2150049.558,11719
1540944000000,2018-10-31 0:00:00,ADA/USDT,0.07007,0.07199,0.06773,0.07061,45075801.2,3141750.372,13949
1540857600000,2018-10-30 0:00:00,ADA/USDT,0.07018,0.07077,0.06963,0.07007,28837088,2025340.376,8436
1540771200000,2018-10-29 0:00:00,ADA/USDT,0.07358,0.07379,0.069,0.07019,59442955.1,4218854.64,15639
1540684800000,2018-10-28 0:00:00,ADA/USDT,0.07352,0.07392,0.07255,0.07364,25407915.5,1862439.046,7677
1540598400000,2018-10-27 0:00:00,ADA/USDT,0.07471,0.07487,0.07329,0.07352,25730010.7,1903561.808,8364
1540512000000,2018-10-26 0:00:00,ADA/USDT,0.07485,0.0754,0.07348,0.07471,29996800.2,2235986.191,10601
1540425600000,2018-10-25 0:00:00,ADA/USDT,0.07537,0.07564,0.0737,0.07478,32103956.7,2402661.51,10320
1540339200000,2018-10-24 0:00:00,ADA/USDT,0.07597,0.07708,0.0753,0.07539,41098558.1,3131207.868,12667
1540252800000,2018-10-23 0:00:00,ADA/USDT,0.0773,0.07757,0.0735,0.07597,55448274,4197037.584,15748
1540166400000,2018-10-22 0:00:00,ADA/USDT,0.07722,0.07785,0.0761,0.07731,65297281.2,5037407.471,16180
1540080000000,2018-10-21 0:00:00,ADA/USDT,0.07769,0.07908,0.07691,0.07721,97607480.6,7634851.101,21431
1539993600000,2018-10-20 0:00:00,ADA/USDT,0.07691,0.07876,0.0761,0.07768,97554451,7585569.132,23306
1539907200000,2018-10-19 0:00:00,ADA/USDT,0.07668,0.0779,0.07577,0.07683,79407741.3,6094608.157,18842
1539820800000,2018-10-18 0:00:00,ADA/USDT,0.07994,0.08069,0.075,0.07668,127667976.1,10003399.98,28786
1539734400000,2018-10-17 0:00:00,ADA/USDT,0.07772,0.08132,0.07701,0.07994,131284053,10372819.69,30241
1539648000000,2018-10-16 0:00:00,ADA/USDT,0.0767,0.07884,0.07565,0.07777,115794153.4,8947700.331,27071
1539561600000,2018-10-15 0:00:00,ADA/USDT,0.07164,0.08497,0.07,0.07671,301872201.8,23342361.11,58520
1539475200000,2018-10-14 0:00:00,ADA/USDT,0.07374,0.07459,0.07098,0.0717,126401158.7,9291731.953,23942
1539388800000,2018-10-13 0:00:00,ADA/USDT,0.07314,0.07545,0.07258,0.07374,110544712.7,8200029.624,24159
1539302400000,2018-10-12 0:00:00,ADA/USDT,0.07079,0.0766,0.0695,0.0732,163124680.7,12076830.53,35749
1539216000000,2018-10-11 0:00:00,ADA/USDT,0.08547,0.08547,0.0692,0.07079,264191236.5,20154848.28,54100
1539129600000,2018-10-10 0:00:00,ADA/USDT,0.08655,0.0869,0.08359,0.08542,131687962.6,11185503.4,27328
1539043200000,2018-10-09 0:00:00,ADA/USDT,0.08698,0.08808,0.0848,0.08659,134872526,11653933.72,28492
1538956800000,2018-10-08 0:00:00,ADA/USDT,0.08465,0.0889,0.08348,0.08698,182425366.6,15702721.36,36931
1538870400000,2018-10-07 0:00:00,ADA/USDT,0.08156,0.08558,0.08033,0.08464,128627175.2,10628605.71,24006
1538784000000,2018-10-06 0:00:00,ADA/USDT,0.08339,0.08411,0.0808,0.08151,110744781.9,9106937.669,21086
1538697600000,2018-10-05 0:00:00,ADA/USDT,0.08161,0.0845,0.08029,0.08339,117646712.9,9644648.123,23905
1538611200000,2018-10-04 0:00:00,ADA/USDT,0.08082,0.08319,0.08044,0.08164,123500312.2,10142882.8,24701
1538524800000,2018-10-03 0:00:00,ADA/USDT,0.08221,0.08248,0.0782,0.08088,146109517.9,11751915.19,29928
1538438400000,2018-10-02 0:00:00,ADA/USDT,0.08451,0.0851,0.08151,0.08224,133043293.2,11104554.96,27511
1538352000000,2018-10-01 0:00:00,ADA/USDT,0.08511,0.087,0.08203,0.08467,136128526.6,11499178.37,29182
1538265600000,2018-09-30 0:00:00,ADA/USDT,0.08444,0.0874,0.0825,0.08511,189401740.9,16135637.35,36726
1538179200000,2018-09-29 0:00:00,ADA/USDT,0.0839,0.0868,0.08106,0.08446,208369497.3,17474246.04,40621
1538092800000,2018-09-28 0:00:00,ADA/USDT,0.0863,0.0885,0.081,0.0839,316240861.2,26831854.16,57741
1538006400000,2018-09-27 0:00:00,ADA/USDT,0.07912,0.0889,0.07777,0.08629,346873558.6,28942790.15,58775
1537920000000,2018-09-26 0:00:00,ADA/USDT,0.08114,0.08311,0.07648,0.07913,254963273.1,20418673.89,49378
1537833600000,2018-09-25 0:00:00,ADA/USDT,0.08245,0.08246,0.07425,0.08108,328241867,25610886.78,61222
1537747200000,2018-09-24 0:00:00,ADA/USDT,0.08985,0.09197,0.08146,0.08241,323249784.2,27749292.25,55453
1537660800000,2018-09-23 0:00:00,ADA/USDT,0.08331,0.0939,0.08281,0.08986,424470856.1,38081791.6,70294
1537574400000,2018-09-22 0:00:00,ADA/USDT,0.08767,0.08913,0.0792,0.08338,227327697.6,18918465.52,39063
1537488000000,2018-09-21 0:00:00,ADA/USDT,0.08086,0.09035,0.08065,0.08773,551641826,47146894.07,88838
1537401600000,2018-09-20 0:00:00,ADA/USDT,0.07218,0.08389,0.07111,0.08089,330838102.6,24953393.73,52731
